FID,angle,latitude,longitude,wall,ceiling,road,earth,building,sky,tree,sidewalk,person,car,fence,railing,signboard,bridge,minibike,grass,mountain,skyscraper,streetlight,plant,van,column,windowpane,ashcan,awning,bicycle,fountain,water,sculpture,bulletin board,lamp,chair
14367,212.2768318,22.4279306,114.2457609,0.076871,0.005246,0.333816,0.02816,0.103734,0.04773,0.295418,0.005957,0,0,0.005484,0,0.073211,0.002375,0,0.000523,0,0,0,0,0,0.003988,0,0,2.70E-05,0,0,0,0,0,0,0
14368,41.58996907,22.38732497,114.1934794,0.006887,0,0.342832,0,0.156344,0.135871,0.250633,0.019496,0.000121,0.000625,0.071855,0,0,0,0,0.002672,0,0,0,0.012594,0,0,0,0,0,0,0,0,0,0,0,0
14369,32.99770643,22.4273066,114.2468241,4.30E-05,0,0.258242,0.005512,0.348551,0.201277,0.125809,0.035789,0,0,0.023098,0,0,0,0,0.000398,0,0,0.001273,0,0,0,0,0,0,0,0,0,0,0,0,0
14370,188.9317501,22.39817314,114.2027457,0.058727,0,0.236711,0.045391,0.048773,0.331477,0.144629,0,0,0.00018,0.034312,0.00084,0.010227,0.037828,0,0.014984,0.015496,0,0.007078,0,0,0,0,0,0,0,0,0,0,0,0,0
14371,133.9982328,22.391844,114.206842,0.002117,0,0.20527,0.010754,0.21898,0.034594,0.311855,0.002637,0,0.131148,0.042668,0.030402,0.000988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14372,32.02406011,22.38014119,114.1860824,0.01277,0,0.293113,0.001121,0.169301,0.19166,0.211297,0.004398,8.00E-06,0.010855,0.104363,0,0,0.000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14373,224.9143608,22.38314796,114.2041289,4.00E-06,0,0.27875,0,0.253078,0.063418,0.227766,0.078953,0.002168,0,0.006012,0,0,0,0,0,0,0,0,0.00068,0,0,0,0,0,0.006438,0,0,0,0,0,0
14374,163.4218035,22.37492604,114.1759489,0.023777,0.134137,0.225902,8.00E-06,0.14259,0.033523,0.15277,0.129027,0.009656,0.023051,0.009043,0,0,0,0,0,0.007219,0,0,0,0,0.03432,0,0,0,0,0,0,0,0,0,0
14375,10.55860291,22.41959648,114.202191,9.40E-05,0,0.077633,0,0.626805,0.042562,0.067867,0.123895,0,0.036652,0,0,0,0,0,0,0,0,0.000383,0.02377,0,0,0,0,0,0,0,0,0,0,0,0
14376,37.17786553,22.36601529,114.1758236,0.022184,0,0.318371,0.029102,0.203488,0.048164,0.292094,0.026973,0.000184,0.02009,0.000191,0.036613,0.001148,0,0,0,0,0,0,0.001395,0,0,0,0,0,0,0,0,0,0,0,0
14377,150.3482179,22.3891378,114.1982021,0,0,0.422734,0,0.06302,0.301277,0.132621,0.002719,0,0.022152,0.01184,0,0.001129,0,0,0.0005,0,0,0.001875,0.009035,0,0,0,0,0,0,0,0,0,0,0,0
14378,49.0575536,22.37019879,114.1707635,0.017316,0,0.086797,0.003398,0,0.098293,0.699613,0.023367,0,0,0.045582,0.007207,0,0,0,0,0,0,0,0.018312,0,0,0,0,0,0,0,0,0,0,0,0
14379,14.51575124,22.41622212,114.2229405,0.022227,0,0.287531,0,0.072902,0.2505,0.190781,0.01673,0,0.00327,0,0,0.000828,0,0,0.137781,0,0,0.000289,0.003043,0,0,0,0,0,0,0,0,0,0,0,0
14380,76.40373895,22.3808589,114.1667754,0.024375,0,0.246461,0.003254,0,0.240832,0.254109,0,0,0.000312,0.002277,0,0.004332,0,0,0.044816,0,0,0.001301,0,0,0,0,0,0,0,0,0,0,0,0,0
14381,26.2972555,22.4236682,114.2294758,0,0,0.276523,0.109555,0.389359,0.110238,0.014816,0.007781,0.019348,0.002023,0.004461,0.009215,0.010695,0,0,0,0,0,3.10E-05,0.002879,0.006879,0,0,0,0,0.004484,0,0,0,0,0,0
14382,79.43707062,22.37751741,114.1815133,0.056734,0,0.37425,0,0.128242,0.311336,0.008121,0.003914,0,0.002824,0.034906,0.033723,1.20E-05,0.004574,0,0,0,0,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14383,43.7433833,22.38293987,114.1961845,0,0,0.28132,0,0.033246,0.270164,0.279695,0.000297,0,0.012137,0.017992,0,0.027988,0,0,0.027137,0,0,0.000453,0.042758,0,0,0,0,0,0,0,0,0,0,0,0
14384,239.6778497,22.42622381,114.2388751,0.00048,0,0.304562,0.006332,0.101668,0.085211,0.307809,0,0,0.010699,0.032016,0.061777,0,0,0,0,0,0.060367,0,0.016406,0,0,0,0,0,0,0,0,0,0,0,0
14385,222.6994549,22.38395281,114.2049071,0.006461,0,0.317402,0.001469,0.203992,0.099375,0.171227,0.009207,0,0.009324,0.071492,0.025258,0.004,0.022426,0,0.010941,0,0.040465,0.00034,0.006621,0,0,0,0,0,0,0,0,0,0,0,0
14386,253.7317387,22.38126623,114.1689502,0,0,0.350215,0.017699,0,0.139559,0.387094,0,0,0.000922,0.063613,0,0.015465,0,0,1.20E-05,0.023758,0,0.001152,0,0,0,0,0,0,0,0,0,0,0,0,0
14387,165.7116248,22.4262344,114.233929,0.005312,0,0.283062,0,0.145746,0.064469,0.177758,0.00375,0,0.004668,0.015312,0,0.01666,0.019324,0,0.037,0,0.09125,0,0.082973,0,0,0,0,0,0,0,0,0,0,0,0
14388,8.068553603,22.4292609,114.2422048,0.001559,0,0.340035,0.009105,0.26168,0.082289,0.153312,0.022289,0.000145,0.001914,0.015711,0.025641,0.01048,0,0,0.014184,0,0.059035,0.000445,0.002176,0,0,0,0,0,0,0,0,0,0,0,0
14389,120.4737004,22.39625961,114.1973778,0,0,0.339215,0,0.529875,0.008688,0.002406,0.018293,0.008516,0.012922,0.001906,0,0,0,0,0,0,0,0,0.016691,0.00273,0,0,0,0,0,0,0,0,0,0,0
14390,119.6380312,22.3716779,114.1788111,1.60E-05,0,0.419988,0.001672,0.240836,0.208109,0.039141,0.013039,0,0.016266,0.01134,0,0.00702,0.008629,0,0.016262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14391,329.283607,22.41375989,114.2083952,0.004805,0,0.142195,0,0.317242,0.062,0.260391,0.007219,0,0.000398,0.110496,0,0,0,0,0,0,0,0.000301,0.035691,0,0,0,0,0,0,0,0,0,0,0,0
14392,8.020631995,22.38215771,114.2102881,0.107242,0,0.291008,0,0.014973,0.321555,0.090938,0,0,0.024797,0.007133,0.019891,0.03175,0.006371,0,0,0.044922,0.039121,0.000301,0,0,0,0,0,0,0,0,0,0,0,0,0
14393,143.8756851,22.40192729,114.2261666,9.40E-05,0,0.273117,0.030461,0.082746,0.116633,0.289504,0.05448,0,0,0.099812,0,0.007441,0,0,0,0.03516,0,0.000219,0.003875,0,0,0,0,0,0,0,0,0,0,0,0
14394,52.57752209,22.4147378,114.2123653,0.018957,0,0.321773,0.011488,0.000465,0.222844,0.395781,0,0,0,0.028367,0.000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14395,151.8605711,22.37282813,114.1737764,0.061492,0,0.313375,0,0.011895,0.211309,0.266129,0,0,0,0.012227,0.036648,0.0005,0,0,0,0,0.086426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14396,3.802164853,22.42040851,114.2322379,0.004223,0,0.232902,0,0.223465,0.014578,0.348395,0.063031,0,0.000797,0,0,0.00016,0,0,0.109102,0,0,0,0.003348,0,0,0,0,0,0,0,0,0,0,0,0
14397,127.7919637,22.42737454,114.2013018,0.018125,0,0.394691,0,0.202547,0.283715,0.058266,0,0,0,0.033508,0,0.001395,0.000723,0,0.001512,0.000723,0,0,0.002355,0,0.002012,0,0,0,0,0,0,0,0,0,0
14398,37.85191563,22.4239285,114.2299205,0,0,0.370238,0,0.434348,0.063004,0.00166,4.70E-05,0,0.00993,0.008148,0,0.001551,0,0,0.03148,0,0,0.000113,0.003824,0,0,0,0,0,0,0,0,0,0,0,0
14399,207.2476996,22.3909732,114.1971135,0,0,0.412133,0.000707,0.179891,0.244789,0.104613,0.006777,0,0.009875,0.0285,0,0.003656,0,0,0.000121,0,0,0,0,0.000531,0,0,0,0,0,0,0,0,0,0,0
14400,345.725863,22.37957125,114.21014,0.016367,0,0.324168,0,0.01348,0.173234,0.369207,0.02691,0,0.001012,0.000906,0.014473,0.009559,0,0,0,0.012219,0,0,0.004273,0,0,0,0,0,0,0,0,0,0,0,0
14401,0.80189271,22.3817943,114.1924618,0.000496,0,0.182582,0,0.049629,0.330969,0.16802,0,0,0.206707,0.02252,0.026738,0,0,0,0.00184,0.003902,0,0.001297,0,0,0,0,0,0,0,0,0,0,0,0,0
14402,36.78478903,22.38677488,114.1910683,0.051988,0,0.238758,0.042273,0.129695,0.233211,0.020895,0,0.001723,0.056816,0.073145,0,0,0.016285,0.001027,0,0.022793,0.081469,0,0.001461,0.005844,0,0,0,0,0,0,0,0,0,0,0
14403,332.534432,22.40753512,114.1999982,0.018984,0,0.229715,0.006055,0.292109,0.078984,0.235418,0.001824,0,0.102605,0.002645,0,0,0,0,0,0,0,0.000215,0.025281,0.003188,0,0,0,0,0,0,0,0,0,0,0
14404,251.1673223,22.37699275,114.1782567,0.285434,0.052008,0.399652,0.000613,0.049391,0.142602,0.000891,0.000688,0,0,0,0,0.028016,0,0,0,0.001434,0,0,0,0,0,0.038633,0,0,0,0,0,0,0,0,0
14405,216.6476517,22.4021404,114.204442,0,0,0.375945,0,0.314781,0.18782,0.004641,0.002723,0,0,0.108527,0,0,0,0,0,0,0.004578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14406,148.4577109,22.36979162,114.1835503,0.01082,0,0.27525,0,0.242859,0.038625,0.155215,0.041273,0,0.001184,0.053371,0.003598,0.000461,0,0,0,0.001527,0,0,0.002754,4.00E-06,0,0,0,0.004715,0,0,0,0,0,0,0
14407,126.178215,22.3829737,114.1918474,0.008793,0,0.421711,0,0.084492,0.32648,0.105133,0.001605,0,0.035879,0.002359,0,0.004844,0,0,0,0,0,0.000832,0.007105,0,0,0,0,0,0,0,0,0,0,0,0
14408,50.86272585,22.36806617,114.1769581,0.007457,0,0.266863,0.001645,0.110531,0.160547,0.274891,0.0255,0,0.041805,0.012449,0.044133,0.00466,0,0,0.038945,0,0,0.001602,0.008973,0,0,0,0,0,0,0,0,0,0,0,0
14409,98.63129225,22.36336623,114.2098344,0,0,0.10573,0.05107,0,0.002672,0.719262,0,0,0,0,0,0,0,0,0,0.121266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14410,249.8957876,22.36909419,114.1713786,0.009793,0,0.351957,0.007512,0,0.192961,0.340578,0.000168,0,0.000816,0.011379,0.065113,0,0,0,0.016648,0,0,0,0.000387,0,0,0,0,0,0,0,0,0,0,0,0
14411,289.6691787,22.4033916,114.2428377,0.000211,0,0.242152,1.20E-05,0,0.029219,0.58966,0.03618,3.10E-05,0,0,0,0.000207,0,0,0.085133,0,0,0,0.014344,0,0,0,0,0,0,0,0,0,0,0,0
14412,26.56620359,22.3741683,114.1768095,0.000605,0,0.24898,0.005406,0.401113,0.127988,0.005199,0.085422,0.035035,0,0.064512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025738,0,0,0,0,0,0,0
14413,42.02714319,22.37763524,114.1910841,0,0,0.319387,0.001012,0.07,0.208664,0.252586,0.04084,0.00166,0.001504,0.074805,4.70E-05,0.000613,0,0,0.003609,0,0,0,0.004543,0,0,0,0,0,0,0,0,0,0,0,0
14414,312.660918,22.3808689,114.1941981,0.003781,0,0.400871,0,0.086297,0.357832,0.046242,0.006223,0,0.002371,0.039523,0,0.015281,0,0,0,0.004922,0,0.000762,0,0,0,0,0,0,0,0,0.002184,0,0,0,0
14415,155.2132937,22.3732931,114.1855699,0.009613,0,0.290078,0,0.207406,0.176848,0.134109,0.108918,0.000855,0.004047,0.035953,0,0.006285,0,0,0,0.000484,0,0,0.024707,0,0,0,0,0,0,0,0,0,0,0,0
14416,42.43150248,22.36415206,114.1740415,0.019141,0,0.257219,0,0.442246,0.119023,0.031492,0.072941,0.000691,0.003551,0.053512,0,0.000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14417,163.3522744,22.40627944,114.2229951,0,0,0.264621,0,0.158625,0.042027,0.369629,0.004168,0.001473,0.126043,0.004203,0,0.004695,0.000426,0,0.01523,0,0,0,0.003684,0,0,0,0,0.005176,0,0,0,0,0,0,0
14418,214.2110771,22.392485,114.198649,0.003668,0,0.383605,0,0.140512,0.120777,0.222758,0.00043,0,0.018527,0.017527,0,0,0.045137,0,0.039824,0,0,0,0.006059,0,0,0,0,0,0,0,0,0,0,0,0
14419,282.0644566,22.4012797,114.1979925,0.018492,0,0.209496,7.00E-05,0.149691,0.007898,0.324676,0.078504,0,0,0.152762,0.017059,0.008957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14420,32.20849589,22.3808689,114.1941981,0,0,0.390008,0,0.169289,0.266555,0.088355,0.000754,0,0.015852,0.017148,0,2.70E-05,0,0,0.000367,0,0,0,0.007641,0,0,0,0,0,0,0,0,0,0,0,0
14421,193.3539144,22.3753344,114.1759832,0.27398,0.307719,0.378473,0,0,0.001809,0.020301,0.003449,0.000246,0,0,0,0.008078,0,0,0,0,0,0,0,0,0.005461,0,0,0,0,0,0,0,0,0,0
14422,286.6425,22.41782986,114.2105118,0.090848,0,0.247836,0.001371,0.127977,0.023551,0.277941,0.083043,0.000266,0.028383,0.025945,0.00052,1.20E-05,0,0,0,0,0,0.004406,0.086004,0,0,0,0,0.001867,0,0,0,0,0,0,0
14423,329.1096379,22.42555266,114.2134078,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14424,137.3930537,22.4103319,114.203284,0.117809,0,0.002656,0.0455,0.00443,0.093309,0.548465,0.122949,0,0.04218,0.000164,0,0,0,0,0.000191,0,0,0,0.01448,0,0,0,0,0,0,0,0,0,0,0,0
14425,318.9943311,22.4224566,114.2287434,0.007996,0,0.273172,0,0.458707,0.025043,0.065289,0.115773,0.000285,0,3.90E-05,0.020797,0.001754,0,0,0,0,0,0,0.031145,0,0,0,0,0,0,0,0,0,0,0,0
14426,130.5110785,22.3755938,114.1904502,0.005633,0,0.380852,0.003445,0.086766,0.096922,0.341367,0.011527,0,0.006164,0.063844,0,0.00341,0,0,3.50E-05,0,0,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,330.1823224,22.39644468,114.2179383,0.000352,0,0.206449,0,0,0.240711,0.488805,0.026016,0,0,0,0,0,0,0,0.033359,0,0,0.003691,0.00052,0,0,0,0,0,0,0,0,0,0,0,0
14428,172.2879611,22.41175284,114.2246479,0.074641,0,0.265633,0.003566,0.116582,0.283461,0.129262,0,0,0.023746,0.000723,0.001582,0.021484,0.023508,0,0,0.05568,0,0.000133,0,0,0,0,0,0,0,0,0,0,0,0,0
14429,230.67463,22.40428507,114.2065807,0.112016,0,0.412664,0,0.119871,0.181516,0.140965,0.002605,0,0.004855,0.013668,2.00E-05,0,0.005727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14430,123.0543485,22.41074464,114.2057084,0.130031,0,0.144156,0,0.031637,0.17284,0.383199,0.023402,0,0.090109,0.011164,0,0.001531,0,0,0,0.000648,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14431,134.4105167,22.3965005,114.1938408,0.006828,0,0.240438,0,0.33584,0.143496,0.069266,0.140531,0.003371,0.003684,0.009328,0.015816,0.000246,0,0,0,0.000461,0,1.60E-05,0,0.000992,0,0,0,0,0,0,0,0,0,0,0
14432,32.27895898,22.39342413,114.1973675,0.123098,0,0.253883,0,0.341523,0.16423,0,0.019062,0,0,0.027609,0.000594,0.005391,0.006539,0,0,0.00316,0,0,0.054887,0,0,0,0,0,0,0,0,0,0,0,0
14433,34.82687789,22.3822822,114.187644,0.542488,0.138062,0.312305,0,0,0,0,0.000441,0,0.000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14434,325.2887664,22.381575,114.1838941,0.01118,0,0.17384,0.024195,0.033336,0.047109,0.340207,0.00118,0.000246,0.130371,0.050094,0,0,0,0,0,0.016719,0,0,0.171523,0,0,0,0,0,0,0,0,0,0,0,0
14435,76.0516315,22.4176277,114.2316702,0,0,0.398297,0.066422,0.005438,0.199219,0.272883,0.017086,0,0,0.012895,0,0.002715,0,0,0.00141,0.019156,0,0.00032,0.000199,0,0,0,0,0,0,0,0,0,0,0,0
14436,261.8280298,22.3775972,114.2025523,0.158672,0,0.166852,0,0.178867,0.340289,0.150242,0,0.000215,0,0.000645,0.003031,0,0.000352,0,0,0.000836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14437,193.1259186,22.37159163,114.2138358,0.37491,0.290227,0.05902,0,0,0.025117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14438,254.1057509,22.4257818,114.2309066,0,0,0.300297,0,0.312223,0.121523,0.094734,0.085957,0.002156,0.009629,0.041531,0.011688,0,0,0.000355,0,0,0,0,0.016281,0,0,0,0,0,0,0,0,0,0,0,0
14439,355.3920606,22.42269956,114.2140369,0,0,0.284355,0.004082,0.094988,0.227645,0.193336,0.069461,0,0.000734,0.10873,0.000625,5.50E-05,0,0,0.001234,0,0,0,0.005824,0,0,0,0,0,0,0,0,0,0,0,0
14440,348.6540311,22.3826842,114.2140634,0.01125,0,0.310281,0,0.249074,0.080551,0.184426,0.103668,0.000535,0.001738,0.027516,0,0.002207,0,0,0,0.015871,0,0.000215,0.01173,0,0,0,0,0,0,0,0,0,0,0,0
14441,270.2533044,22.41987333,114.2039015,0.100699,0,0.176332,0.004781,0.198035,0.079422,0.292738,0.084547,0,0,0.046621,0.005391,0,0,0,0,0,0,0,0.011035,0,0,0,0,0,0,0,0,0,0,0,0
14442,73.72561367,22.42646269,114.2331683,0.00066,0,0.258277,0,0.349547,0.095617,0.126809,0.023105,0,0.001555,0.036371,0,0,0,0,0,0,0,0,0.108059,0,0,0,0,0,0,0,0,0,0,0,0
14443,158.0723733,22.41091863,114.2108626,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444,27.81990349,22.3832848,114.2100357,0.001492,0,0.323648,0,0.101004,0.212938,0.114355,0.003332,0,0.071461,0.031418,0.000156,0.004219,0.058207,0,0.00466,0.023777,0,0.001023,0.004398,0,0,0,0,0,0,0,0,0,0,0,0
14445,325.8870765,22.37642935,114.1810849,0.055055,0,0.300016,0,0.370516,0.142258,0.006902,0.026637,0,0.07148,0.002852,0,0.003234,0.020203,0,0,0,0,8.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14446,351.2755764,22.37408451,114.2136824,0.048914,0.353965,0.251559,0,0,0.25682,0.004125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14447,323.4417373,22.35011344,114.1779036,0.398625,0.266465,0.261578,0.022711,0,0,0,0,0.012531,0.006469,0,0,0.00027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14448,92.30064669,22.370682,114.1977837,8.60E-05,0,0.355098,0,0.270023,0.111719,0.194457,0.024035,0.001613,0.002492,0.017859,0.007195,0.003957,0,0,0,0,0,0.000375,0.003668,0,0,0,0,0,0.002219,0,0,0,0,0,0
14449,214.1590789,22.4018014,114.2041798,0,0,0.376422,0,0.274887,0.184754,0.012605,6.20E-05,0,0.006598,0.125082,0,0,0.003762,0,0,0,0.000938,0.000359,0,0,0,0,0,0,0,0,0,0,0,0,0
14450,173.5939925,22.39920851,114.1953238,0,0,0.325539,0,0.047836,0.109066,0.335082,0.016957,3.50E-05,0.015453,0.026125,0,0.000172,0,0,0.001898,0,0,0.000219,0.119648,0,0,0,0,0,0,0,0,0,0,0,0
14451,203.2797059,22.3701417,114.1977331,0.033844,0,0.45098,0.00073,0,0.262891,0.162203,0.000176,0,0.007387,0.011992,0.000188,0.001438,0,0,0,0.001441,0,0.001172,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,157.5616564,22.41169026,114.2105188,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14453,110.3826011,22.40463,114.2075296,0.011859,0,0.315059,0,0.12023,0.322887,0.1,0.010867,0,0,0.023551,0,0.014414,0,0,0.022133,0.045176,0,0,0.013824,0,0,0,0,0,0,0,0,0,0,0,0
14454,42.44440674,22.37468833,114.1907643,0.211457,0.081629,0.002645,0.033012,0.275941,0.06298,0.055938,0.251805,0.000926,0.005426,0,0.002625,0.000551,0,0,0.007719,0,0,0.000457,0.002137,0,0.002047,0,0.000828,0,0,0,0,0,0,0,0
14455,54.39741332,22.373208,114.1814594,0,0,0.382254,0.008211,0.148461,0.322105,0.075738,0.000871,0.00327,0.00668,0.034926,0,9.80E-05,0.000848,0,0,0,0,0.002773,0.009891,0,0,0,0.000258,0,0,0,0,0,0,0,0
14456,220.8401342,22.38390136,114.1929002,0.013613,0,0.306684,0.024445,0.112031,0.201766,0.231754,0.002406,0,0.012527,0.021926,0.053527,0.000453,0,0,0.001809,0.005297,0,8.00E-06,0.005508,0,0,0,0,0,0,0,0,0,0,2.00E-05,0
14457,15.12712829,22.37225703,114.1745225,0.385684,0,0.152699,0,0.113328,0.269434,0.006672,0,0,0.000133,0.056836,0,0.0055,0,0,0,0.006766,0,0,0,0,0,0.002949,0,0,0,0,0,0,0,0,0
14458,236.95079,22.4049688,114.207536,0,0,0.318871,0.003207,0.034645,0.291773,0.069047,0,0,0.026445,0.042773,0,0.04541,0.075672,0,0.091492,0.000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14459,42.55745374,22.36763693,114.1713951,0.014188,0.04666,0.286555,0,0.378176,0.152047,0.016457,0.002965,0,0,0.004734,0.002902,0.018469,0,0,0.032246,0,0.032109,0,0.012453,0,0,0,0,0,0,0,0,0,0,0,0
14460,51.81357535,22.40700547,114.2212569,0,0,0.394809,0.000387,0.124539,0.246828,0.130938,0.014055,0.000762,0.011086,0.029641,0,0.004281,0.006992,0,0,0.008664,0,0,0.006219,0,0,0,0,0,0,0,0,0,0,0,0
14461,133.4179904,22.3827643,114.1963471,3.10E-05,0,0.105379,0,0.365551,0.082895,0.094965,0.074148,0,0.014848,0.036828,0,0.005918,0,0,0.015953,0,0,0.000266,0.080969,0,0,0,0,0,0,0,0,0,0,0,0
14462,42.37709731,22.38497862,114.1981482,0,0,0.356902,0.000191,0.070957,0.159535,0.250094,0.02143,0.000973,0.000125,0.061914,0.005266,0.004098,0.041156,0,0.011449,0,0.007629,0,0,0,0,0,0,0,0,0,0.004746,0,0,0,0
14463,33.84326105,22.38305668,114.1881593,0.051469,0,0.268203,0,0.438418,0.132773,0.00409,0.018262,0,0.010219,0.011348,0,0.020539,0,0,0,0,0,0,0.043645,0.001035,0,0,0,0,0,0,0,0,0,0,0
14464,221.6110758,22.3927101,114.2087843,0,0,0.311941,0,0.279754,0.167973,0.055617,0.066734,0,0.027102,0.028785,0,0.007164,0,0,0.000109,0,0.016914,0.000145,0.006266,0,0,0,0,0,0,0,0,0,0,0,0
14465,62.35550269,22.43302838,114.2411347,0,0,0.296547,0,0.314785,0.176402,0.021191,0.039719,0.000867,0.021699,0.04009,0,0.000816,0,0,0.029508,0,0,0.002535,0.048273,0.002828,0,0,0,0,0.001105,0,0,0,0,0,0
14466,6.398446693,22.41523224,114.2133369,0.000961,0,0.329895,0.057359,0.013777,0.421363,0.118016,0,0.000305,0.000207,0.013988,0.025637,0,0,0,0.001094,0.016832,0,0.000258,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,314.0838898,22.386489,114.2078028,0.09673,0,0.197605,0,0.123293,0.227102,0.072102,0.008,0,0,0.019973,0,0,0.125625,0,0.108934,0,0.018137,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0
14468,190.5031882,22.41715209,114.2136012,0,0,0.423766,0.003039,0.040578,0.232891,0.086797,0,0,0.016965,0.00543,0.009145,0.006258,0.134039,0,0.001074,0.021539,0,1.60E-05,0,0,0,0,0,0.018465,0,0,0,0,0,0,0
14469,122.2063541,22.3805154,114.1942294,0.013254,0,0.002102,0.00218,0.150492,0.105566,0.255457,0.118234,0,0.004012,0.001559,0.26575,0.004598,0,0,0,0,0.055895,0,0.003676,0,0,0,0,0,0,0,0,0,0,0,0
14470,8.818460761,22.4111061,114.2232033,0.012504,0,0.262816,0,0.267594,0.191328,0.083195,0.084711,0,0.000352,0.056285,0.000238,0.003266,0,0,2.30E-05,0,0,0,0.037688,0,0,0,0,0,0,0,0,0,0,0,0
14471,141.8018078,22.3805419,114.2073422,0.041527,0.376062,0.237523,0,0.085973,0,0.004449,0.111266,0.003309,0.01975,0.005801,0,0.023176,0,0,0.000121,0,0,0,0.019855,0,0.034559,0,0,0,0.01032,0,0,0,0,0,0
14472,102.4568066,22.37775249,114.1806387,0,0,0.215539,0,0.069555,0.181539,0.027137,0.00443,0,0.009398,0.05673,0.058387,0,0.273227,0,0,0,0,1.60E-05,0.05077,0,0,0,0,0,0,0,0.001086,0,0,0,0
14473,109.6978717,22.36730105,114.1750371,0,0,0.267602,0,0.091062,0.093812,0.342512,0.020406,0.000781,0.01109,0.066086,0.00182,0.0115,3.10E-05,0,0.090629,0,0,0.002199,0,0,0,0,0,0,0,0,0,0,0,0,0
14474,134.0648864,22.38190551,114.2059403,0,0,0.240977,0,0.314367,0.066094,0.074344,0.023324,0.000875,0,0.003223,0.02832,0,0,0,0,0.01073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14475,220.3160496,22.4266195,114.2443961,0,0,0.424848,1.20E-05,0.237148,0.183516,0.078098,0.005887,0,0,0.011215,0,0.00077,0,0,0,0.050902,0,0.001254,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0
14476,198.4628214,22.3798291,114.2004268,0.003098,0,0.250926,0.056871,0.010035,0.066664,0.458246,0.005,0,0.002492,0.131758,0,0,0.008789,0,0,0,0,0,0.006121,0,0,0,0,0,0,0,0,0,0,0,0
14477,224.9143608,22.38255634,114.2034947,0,0,0.307434,0,0.376238,0.118586,0.051586,0.089867,0.00341,0.000574,0.040516,0,0.000812,0,0,0,0,0,0.000883,0.007324,0,0,0,0,0,0,0,0,0,0,0,0
14478,54.94188172,22.37536696,114.1830747,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14479,66.93645725,22.37834929,114.2036308,0.00359,0,0.339,0,0.217105,0.131082,0.178777,0.010293,0,0.032988,0.010434,0.002133,0,0,0,0.022715,0.00516,0,8.00E-06,0.046715,0,0,0,0,0,0,0,0,0,0,0,0
14480,26.19992908,22.3475757,114.1514999,0.029211,0,0.398469,0.000707,0.001211,0.27641,0.18327,0.069105,0,0.00082,0.00818,0.007949,0.013246,0,0,0,6.20E-05,0,0.001223,0.006609,0,0,0,0,0,0,0,0,0,0,0,0
14481,85.42596514,22.36742873,114.175821,0.000504,0,0.254469,0.035988,0.28666,0.015762,0.237309,0.011227,0.001148,0,0.097195,0,0,0,0,0.051406,0,0,0.000742,0.002277,0.004355,0,0,0,0,0,0,0,0,0,0,0
14482,43.62979424,22.42866606,114.2413218,0,0,0.248496,0.056406,0.01807,0.042016,0.575062,0.003047,0,0,0.000332,0.055152,0,0,0,0.001074,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0
